2024-01-01T10:03:15.068Z,-968.1083879783558,2672,1703.891612021644
2024-01-01T10:03:18.071Z,-956.5580357156848,2660,1703.4419642843152
2024-01-01T10:03:21.081Z,-951.4564541664389,2656,1704.543545833561
2024-01-01T10:03:23.076Z,-949.0039395168876,2654,1704.9960604831124
2024-01-01T10:03:27.094Z,-946.0838165530251,2651,1704.9161834469749
2024-01-01T10:03:30.097Z,-948.2200822530376,2654,1705.7799177469624
2024-01-01T10:03:33.101Z,-950.239963150737,2656,1705.760036849263
2024-01-01T10:03:35.103Z,-951.3887617683708,2657,1705.6112382316292
2024-01-01T10:03:39.111Z,-965.2220006878537,2673,1707.7779993121462
2024-01-01T10:03:42.116Z,-985.1763843378479,2694,1708.823615662152
2024-01-01T10:03:45.119Z,-1000.0451172045771,2708,1707.954882795423
2024-01-01T10:03:47.623Z,-1008.1931498579394,2715,1706.8068501420607
2024-01-01T10:03:51.133Z,-1013.6524416322467,2720,1706.3475583677532
2024-01-01T10:03:54.140Z,-1022.9899612302843,2730,1707.0100387697157
2024-01-01T10:03:57.150Z,-1034.6015105747392,2742,1707.3984894252608
2024-01-01T10:04:00.155Z,-1047.398938354136,2755,1707.601061645864
2024-01-01T10:04:03.159Z,-1058.661179532958,2766,1707.338820467042
2024-01-01T10:04:06.163Z,-1065.428930174068,2772,1706.571069825932
2024-01-01T10:04:09.167Z,-1071.5409434830167,2778,1706.4590565169833
2024-01-01T10:04:12.174Z,-1074.1408781395473,2780,1705.8591218604527
2024-01-01T10:04:15.186Z,-1072.8119995613151,2778,1705.1880004386849
2024-01-01T10:04:18.184Z,-1070.055812890909,2775,1704.944187109091
2024-01-01T10:04:21.192Z,-1065.3831808437994,2770,1704.6168191562006
2024-01-01T10:04:24.195Z,-1065.5555549819371,2771,1705.4444450180629
2024-01-01T10:04:27.212Z,-1066.4348059960107,2772,1705.5651940039893
2024-01-01T10:04:30.209Z,-1064.8548830576376,2770,1705.1451169423624
2024-01-01T10:04:33.215Z,-1056.9374577112046,2761,1704.0625422887954
2024-01-01T10:04:36.225Z,-1044.6789953595494,2748,1703.3210046404506
2024-01-01T10:04:38.980Z,-1034.3494901431436,2738,1703.6505098568564
2024-01-01T10:04:41.990Z,-1020.0309061487112,2723,1702.9690938512888
2024-01-01T10:04:44.994Z,-1000.8598135728411,2703,1702.1401864271588
2024-01-01T10:04:48.249Z,-977.5643416711839,2679,1701.435658328816
2024-01-01T10:04:51.252Z,-969.0409663279484,2673,1703.9590336720516
2024-01-01T10:04:54.259Z,-970.3597285232034,2676,1705.6402714767964
2024-01-01T10:04:57.263Z,-984.2177647944703,2692,1707.7822352055296
2024-01-01T10:05:00.273Z,-1001.613460430583,2710,1708.386539569417
2024-01-01T10:05:03.282Z,-1003.2973562533612,2709,1705.7026437466388
2024-01-01T10:05:05.788Z,-1000.1266254779462,2705,1704.8733745220538
2024-01-01T10:05:09.046Z,-1003.0804299572602,2709,1705.91957004274
2024-01-01T10:05:11.814Z,-1012.0524038853719,2719,1706.9475961146281
2024-01-01T10:05:15.077Z,-1020.1942129703399,2727,1706.8057870296602
2024-01-01T10:05:18.098Z,-1024.7984947720058,2731,1706.2015052279942
2024-01-01T10:05:21.110Z,-1038.2817799274467,2746,1707.7182200725533
2024-01-01T10:05:24.115Z,-1064.1638197751115,2774,1709.8361802248885
2024-01-01T10:05:26.870Z,-1088.4384056883255,2798,1709.5615943116745
2024-01-01T10:05:29.882Z,-1128.7064045919028,2841,1712.2935954080972
2024-01-01T10:05:32.887Z,-1168.7455051049822,2881,1712.2544948950178
2024-01-01T10:05:35.892Z,-1191.6691704679654,2901,1709.3308295320346
2024-01-01T10:05:38.900Z,-1210.387523563269,2919,1708.612476436731
2024-01-01T10:05:41.904Z,-1230.2005337999117,2939,1708.7994662000883
2024-01-01T10:05:44.908Z,-1253.5896602261053,2963,1709.4103397738947
2024-01-01T10:05:47.912Z,-1268.1054133440703,2976,1707.8945866559297
2024-01-01T10:05:50.415Z,-1272.7855390811353,2979,1706.2144609188647
2024-01-01T10:05:53.920Z,-1264.073238595131,2968,1703.926761404869
2024-01-01T10:05:56.923Z,-1246.574193726037,2949,1702.425806273963
2024-01-01T10:05:59.926Z,-1235.4800978246308,2939,1703.5199021753692
2024-01-01T10:06:02.430Z,-1226.174573350131,2930,1703.825426649869
2024-01-01T10:06:05.937Z,-1205.1725704025432,2907,1701.8274295974568
2024-01-01T10:06:08.945Z,-1185.880482108928,2888,1702.119517891072
2024-01-01T10:06:11.949Z,-1169.400172899957,2872,1702.599827100043
2024-01-01T10:06:13.451Z,-1155.0383006632753,2858,1702.9616993367247
2024-01-01T10:06:17.965Z,-1129.8821786542287,2831,1701.1178213457713
2024-01-01T10:06:20.973Z,-1114.2545223888303,2817,1702.7454776111697
2024-01-01T10:06:23.978Z,-1100.871152506337,2804,1703.128847493663
2024-01-01T10:06:25.481Z,-1086.1070156617827,2789,1702.8929843382173
2024-01-01T10:06:29.990Z,-1054.0593883074027,2754,1699.9406116925973
2024-01-01T10:06:32.998Z,-1022.9065415362955,2723,1700.0934584637043
2024-01-01T10:06:36.000Z,-959.428366775438,2654,1694.571633224562
2024-01-01T10:06:37.503Z,-923.6898649380297,2623,1699.3101350619704
2024-01-01T10:06:42.010Z,-834.7736950983008,2525,1690.2263049016992
2024-01-01T10:06:45.015Z,-769.7007808088445,2464,1694.2992191911555
2024-01-01T10:06:48.020Z,-685.0457975336377,2376,1690.9542024663624
2024-01-01T10:06:50.023Z,-622.3027859178878,2317,1694.6972140821122
2024-01-01T10:06:54.030Z,-469.6595735616297,2149,1679.3404264383703
2024-01-01T10:06:57.035Z,-364.5413382873004,2052,1687.4586617126997
2024-01-01T10:06:59.539Z,-321.87353152948276,2020,1698.1264684705172
2024-01-01T10:07:03.045Z,-309.66966865533095,2013,1703.330331344669
2024-01-01T10:07:06.051Z,-308.7432510240834,2014,1705.2567489759167
2024-01-01T10:07:09.057Z,-323.9819239057471,2032,1708.0180760942528
2024-01-01T10:07:12.061Z,-356.098785134885,2067,1710.901214865115
2024-01-01T10:07:15.567Z,-407.76018018218065,2122,1714.2398198178194
2024-01-01T10:07:18.572Z,-454.58616658786485,2168,1713.413833412135
2024-01-01T10:07:21.575Z,-497.2902685153599,2210,1712.70973148464
2024-01-01T10:07:24.579Z,-523.1650582433973,2233,1709.8349417566028
2024-01-01T10:07:27.087Z,-536.3352608171673,2244,1707.6647391828328
2024-01-01T10:07:30.099Z,-536.5485635442743,2242,1705.4514364557258
2024-01-01T10:07:33.110Z,-551.9535193852471,2260,1708.046480614753
2024-01-01T10:07:36.125Z,-560.1797859162033,2267,1706.8202140837966
2024-01-01T10:07:39.126Z,-513.5502719181935,2211,1697.4497280818064
2024-01-01T10:07:42.133Z,-444.3976739749241,2138,1693.6023260250759
2024-01-01T10:07:45.139Z,-457.36919899501646,2165,1707.6308010049836
2024-01-01T10:07:48.153Z,-621.541092577631,2355,1733.458907422369
2024-01-01T10:07:51.650Z,-863.2894504420701,2610,1746.7105495579299
2024-01-01T10:07:54.654Z,-1027.5294574205618,2761,1733.4705425794382
2024-01-01T10:07:56.156Z,-1085.6558301518492,2801,1715.3441698481508
2024-01-01T10:08:00.662Z,-1047.1607454986492,2746,1698.8392545013508
2024-01-01T10:08:03.667Z,-1026.170552946201,2728,1701.829447053799
2024-01-01T10:08:06.672Z,-1070.083733268491,2783,1712.916266731509
2024-01-01T10:08:08.174Z,-1120.9038821782199,2835,1714.0961178217801
2024-01-01T10:08:12.192Z,-1209.4581287727676,2930,1720.5418712272324
2024-01-01T10:08:15.205Z,-1268.4995254086357,2984,1715.5004745913643
2024-01-01T10:08:18.214Z,-1307.8612198726698,3020,1712.1387801273302
2024-01-01T10:08:21.721Z,-1328.1237471262978,3037,1708.8762528737022
2024-01-01T10:08:24.726Z,-1318.2684805176689,3022,1703.7315194823311
2024-01-01T10:08:27.730Z,-1281.8124358811478,2981,1699.1875641188522
2024-01-01T10:08:30.735Z,-1184.2505582953997,2873,1688.7494417046003
2024-01-01T10:08:33.238Z,-961.6155924217271,2629,1667.3844075782729
2024-01-01T10:08:36.242Z,-624.2191867055523,2272,1647.7808132944479
2024-01-01T10:08:39.246Z,-266.66290470100256,1911,1644.3370952989974
2024-01-01T10:08:42.250Z,-28.301917559034194,1693,1664.698082440966
2024-01-01T10:08:45.253Z,62.845211560242376,1627,1689.8452115602424
2024-01-01T10:08:48.257Z,100.9123555019718,1598,1698.912355501972
2024-01-01T10:08:51.261Z,122.69421431230435,1579,1701.6942143123044
2024-01-01T10:08:54.264Z,121.60163485291044,1584,1705.6016348529104
2024-01-01T10:08:57.267Z,112.90120999557203,1594,1706.9012099955721
2024-01-01T10:08:59.771Z,103.94491741984683,1603,1706.944917419847
2024-01-01T10:09:02.774Z,67.62003132711891,1644,1711.6200313271188
2024-01-01T10:09:05.779Z,-26.50630261998147,1748,1721.4936973800186
2024-01-01T10:09:08.784Z,-234.1202960056674,1975,1740.8797039943327
2024-01-01T10:09:12.790Z,-663.2763876582926,2442,1778.7236123417074
2024-01-01T10:09:15.799Z,-1020.554595958522,2787,1766.445404041478
2024-01-01T10:09:18.804Z,-1216.169914381308,2955,1738.830085618692
2024-01-01T10:09:21.807Z,-1289.9772089218677,3008,1718.0227910781323
2024-01-01T10:09:24.817Z,-1300.7455480717658,3008,1707.2544519282342
2024-01-01T10:09:27.822Z,-1294.6297098842454,2999,1704.3702901157546
2024-01-01T10:09:30.828Z,-1281.7799935904554,2985,1703.2200064095446
2024-01-01T10:09:33.832Z,-1257.6985941264502,2959,1701.3014058735498
2024-01-01T10:09:35.333Z,-1240.519533834701,2943,1702.480466165299
2024-01-01T10:09:39.346Z,-1144.0619264289915,2833,1688.9380735710085
2024-01-01T10:09:42.355Z,-898.5273183145739,2562,1663.472681685426
2024-01-01T10:09:45.359Z,-592.8080804381259,2246,1653.191919561874
2024-01-01T10:09:47.863Z,-312.4721020673942,1970,1657.5278979326058
2024-01-01T10:09:50.867Z,-70.00356999870795,1734,1663.996430001292
2024-01-01T10:09:53.874Z,60.17743033015367,1623,1683.1774303301536
2024-01-01T10:09:56.878Z,92.8362137697787,1607,1699.8362137697786
2024-01-01T10:10:00.382Z,38.66803038706911,1676,1714.6680303870692
2024-01-01T10:10:03.387Z,-76.85184880775499,1802,1725.148151192245
2024-01-01T10:10:06.392Z,-177.4079647338229,1900,1722.5920352661772
2024-01-01T10:10:09.396Z,-239.90861443898729,1956,1716.0913855610127
2024-01-01T10:10:10.898Z,-256.71425403533516,1965,1708.2857459646648
2024-01-01T10:10:15.671Z,-232.68900285461856,1934,1701.3109971453814
2024-01-01T10:10:17.680Z,-228.32966398074487,1933,1704.670336019255
2024-01-01T10:10:20.686Z,-269.5446413568299,1982,1712.45535864317
2024-01-01T10:10:24.192Z,-393.42389685952094,2120,1726.576103140479
2024-01-01T10:10:27.198Z,-572.0688063147572,2308,1735.9311936852428
2024-01-01T10:10:30.204Z,-692.9380655974943,2419,1726.0619344025058
2024-01-01T10:10:33.208Z,-670.4298604539675,2372,1701.5701395460324
2024-01-01T10:10:36.215Z,-530.4896429803287,2212,1681.5103570196713
2024-01-01T10:10:39.219Z,-286.2979252509159,1950,1663.7020747490842
2024-01-01T10:10:42.222Z,-163.5524332186147,1848,1684.4475667813854
2024-01-01T10:10:45.225Z,-58.525706721919136,1746,1687.474293278081
2024-01-01T10:10:48.233Z,20.001031667657557,1672,1692.0010316676576
2024-01-01T10:10:51.242Z,52.81047755176432,1647,1699.8104775517643
2024-01-01T10:10:54.245Z,69.55473872218846,1633,1702.5547387221884
2024-01-01T10:10:57.249Z,73.70589743605447,1631,1704.7058974360546
2024-01-01T10:11:00.253Z,65.77052366769617,1641,1706.7705236676961
2024-01-01T10:11:03.257Z,41.55201514907737,1668,1709.5520151490773
2024-01-01T10:11:06.260Z,-46.537512282873145,1767,1720.4624877171268
2024-01-01T10:11:09.264Z,-177.25567247164568,1905,1727.7443275283542
2024-01-01T10:11:12.267Z,-408.99858461481784,2154,1745.001415385182
2024-01-01T10:11:15.273Z,-705.8728254369817,2462,1756.1271745630183
2024-01-01T10:11:18.278Z,-924.2770965252382,2667,1742.7229034747618
2024-01-01T10:11:21.283Z,-980.9108072609266,2696,1715.0891927390735
2024-01-01T10:11:24.287Z,-1101.915013846206,2828,1726.084986153794
2024-01-01T10:11:27.292Z,-1255.371502296215,2987,1731.628497703785
2024-01-01T10:11:30.296Z,-1331.5689261010295,3050,1718.4310738989705
2024-01-01T10:11:33.801Z,-1347.8105922084897,3056,1708.1894077915103
2024-01-01T10:11:37.017Z,-1326.265364303406,3028,1701.734635696594
2024-01-01T10:11:39.808Z,-1294.9365930291121,2995,1700.0634069708879
2024-01-01T10:11:42.812Z,-1198.1227745454134,2887,1688.8772254545866
2024-01-01T10:11:44.314Z,-1028.5512709313393,2705,1676.4487290686607
2024-01-01T10:11:47.819Z,-684.3769865965794,2331,1646.6230134034206
2024-01-01T10:11:50.823Z,-342.9138647535734,1990,1647.0861352464267
2024-01-01T10:11:53.829Z,-65.0498416897687,1723,1657.9501583102312
2024-01-01T10:11:56.332Z,59.19196561766181,1625,1684.1919656176617
2024-01-01T10:11:59.838Z,111.48267966338886,1585,1696.4826796633888
2024-01-01T10:12:02.842Z,142.17254511480195,1558,1700.172545114802
2024-01-01T10:12:05.845Z,165.4403793977179,1536,1701.4403793977178
2024-01-01T10:12:08.348Z,185.0630480279675,1517,1702.0630480279674
2024-01-01T10:12:12.357Z,202.44569022429957,1500,1702.4456902242996
2024-01-01T10:12:15.362Z,209.2522933733781,1495,1704.252293373378
2024-01-01T10:12:18.366Z,214.5158732205958,1490,1704.5158732205957
2024-01-01T10:12:20.372Z,214.42971720454295,1491,1705.429717204543
2024-01-01T10:12:24.377Z,215.27124917745476,1490,1705.2712491774548
2024-01-01T10:12:27.379Z,216.2481290038903,1489,1705.2481290038904
2024-01-01T10:12:30.383Z,214.68244991727823,1491,1705.6824499172783
2024-01-01T10:12:32.635Z,214.45402041705754,1491,1705.4540204170576
2024-01-01T10:12:35.898Z,215.27479496837447,1490,1705.2747949683744
2024-01-01T10:12:38.904Z,215.3945443615639,1490,1705.394544361564
2024-01-01T10:12:41.910Z,216.26611752882272,1489,1705.2661175288226
2024-01-01T10:12:45.414Z,218.95558423894437,1486,1704.9555842389443
2024-01-01T10:12:48.418Z,215.9315642787893,1490,1705.9315642787892
2024-01-01T10:12:51.422Z,206.09524408383444,1501,1707.0952440838344
2024-01-01T10:12:54.427Z,187.57810498305832,1521,1708.5781049830584
2024-01-01T10:12:56.685Z,174.6272672025778,1533,1707.6272672025777
2024-01-01T10:12:59.939Z,156.50982807624237,1552,1708.5098280762425
2024-01-01T10:13:02.948Z,117.14014478238256,1595,1712.1401447823825
2024-01-01T10:13:05.453Z,20.00727501171953,1702,1722.0072750117195
2024-01-01T10:13:08.969Z,-64.2005809328198,1784,1719.7994190671802
2024-01-01T10:13:11.988Z,-89.29787103520316,1799,1709.7021289647969
2024-01-01T10:13:14.999Z,-45.12980620361981,1743,1697.8701937963801
2024-01-01T10:13:16.504Z,-26.72834486263976,1729,1702.2716551373603
2024-01-01T10:13:20.760Z,-10.377976374863373,1713,1702.6220236251365
2024-01-01T10:13:24.014Z,11.651855462339064,1690,1701.651855462339
2024-01-01T10:13:27.018Z,61.841572754969654,1635,1696.8415727549695
2024-01-01T10:13:28.523Z,98.20362067493794,1601,1699.2036206749378
2024-01-01T10:13:33.030Z,135.96464668708407,1563,1698.964646687084
2024-01-01T10:13:36.033Z,160.26414939214376,1541,1701.2641493921437
2024-01-01T10:13:39.038Z,170.64221478791993,1533,1703.64221478792
2024-01-01T10:13:41.560Z,173.86455805579521,1531,1704.8645580557952
2024-01-01T10:13:45.563Z,174.33469160264679,1531,1705.3346916026467
2024-01-01T10:13:48.570Z,180.3819969264803,1524,1704.3819969264803
2024-01-01T10:13:51.576Z,191.51351047771163,1512,1703.5135104777116
2024-01-01T10:13:53.579Z,197.4080862487497,1507,1704.4080862487497
2024-01-01T10:13:57.585Z,207.66321489228292,1496,1703.663214892283
2024-01-01T10:14:00.587Z,221.11684552472656,1482,1703.1168455247266
2024-01-01T10:14:03.594Z,232.47482540954962,1471,1703.4748254095496
2024-01-01T10:14:06.105Z,245.23525790336683,1458,1703.2352579033668
2024-01-01T10:14:08.852Z,253.92979564401588,1450,1703.929795644016
2024-01-01T10:14:12.108Z,260.32292340224257,1444,1704.3229234022426
2024-01-01T10:14:15.115Z,262.9638721041818,1442,1704.9638721041817
2024-01-01T10:14:18.621Z,265.91148722577924,1439,1704.9114872257792
2024-01-01T10:14:21.629Z,267.1956404425227,1438,1705.1956404425227
2024-01-01T10:14:24.640Z,267.3829958718797,1438,1705.3829958718798
2024-01-01T10:14:27.644Z,267.41033066063534,1438,1705.4103306606353
2024-01-01T10:14:30.648Z,268.2684207188174,1437,1705.2684207188174
2024-01-01T10:14:33.653Z,268.39361437108687,1437,1705.3936143710869
2024-01-01T10:14:36.658Z,268.411879878791,1437,1705.411879878791
2024-01-01T10:14:39.661Z,268.4145447804505,1437,1705.4145447804506
2024-01-01T10:14:41.665Z,268.41493358436276,1437,1705.4149335843626
2024-01-01T10:14:45.677Z,268.4149903100891,1437,1705.414990310089
2024-01-01T10:14:48.181Z,268.414998586261,1437,1705.414998586261
2024-01-01T10:14:51.188Z,267.56089782748853,1438,1705.5608978274886
2024-01-01T10:14:53.192Z,266.5821842399093,1439,1705.5821842399093
2024-01-01T10:14:57.702Z,264.7311879193774,1441,1705.7311879193774
2024-01-01T10:14:59.706Z,261.044723330734,1445,1706.044723330734
2024-01-01T10:15:03.211Z,250.41499999999996,1455,1705.415
2024-01-01T10:15:06.213Z,238.43301801801798,1469,1707.433018018018
2024-01-01T10:15:08.716Z,226.4596780551905,1481,1707.4596780551906
2024-01-01T10:15:12.728Z,193.96561349693246,1517,1710.9656134969325
2024-01-01T10:15:15.733Z,147.3738263265363,1566,1713.3738263265363
2024-01-01T10:15:18.744Z,61.14469421443755,1659,1720.1446942144375
2024-01-01T10:15:20.741Z,-0.9738806194092078,1717,1716.026119380591
2024-01-01T10:15:24.237Z,-91.17654534021923,1812,1720.8234546597807
2024-01-01T10:15:27.240Z,-100.92052889700844,1808,1707.0794711029916
2024-01-01T10:15:30.244Z,-79.28140385009786,1781,1701.7185961499022
2024-01-01T10:15:32.748Z,-56.47995282993366,1758,1701.5200471700664
2024-01-01T10:15:36.758Z,-63.40248955443379,1770,1706.5975104455663
2024-01-01T10:15:39.767Z,-50.74684259110776,1754,1703.2531574088923
2024-01-01T10:15:42.774Z,-6.19531027083611,1704,1697.8046897291638
2024-01-01T10:15:44.276Z,50.696686703986536,1645,1695.6966867039866
2024-01-01T10:15:48.786Z,87.18248208498164,1612,1699.1824820849815
2024-01-01T10:15:51.789Z,43.821875814653154,1669,1712.8218758146531
2024-01-01T10:15:54.794Z,-107.70168564485574,1839,1731.2983143551442
2024-01-01T10:15:56.799Z,-190.44991493237077,1910,1719.5500850676292
2024-01-01T10:16:00.302Z,-147.86019304175966,1846,1698.1398069582403
2024-01-01T10:16:03.306Z,-18.655753219992164,1702,1683.3442467800078
2024-01-01T10:16:06.312Z,104.39536038427619,1580,1684.3953603842763
2024-01-01T10:16:08.813Z,154.80415062741363,1542,1696.8041506274137
2024-01-01T10:16:12.318Z,199.7391805226056,1498,1697.7391805226057
2024-01-01T10:16:15.322Z,219.9607444908207,1482,1701.9607444908206
2024-01-01T10:16:18.326Z,230.59794860938666,1473,1703.5979486093865
2024-01-01T10:16:20.829Z,236.42040560613464,1468,1704.4204056061346
2024-01-01T10:16:24.333Z,229.58297293730877,1477,1706.5829729373088
2024-01-01T10:16:27.337Z,218.33618136003068,1489,1707.3361813600307
2024-01-01T10:16:30.842Z,212.4247867516578,1494,1706.4247867516578
2024-01-01T10:16:31.343Z,210.70822393532427,1495,1705.7082239353242
2024-01-01T10:16:36.349Z,239.4972476481016,1461,1700.4972476481016
2024-01-01T10:16:39.353Z,265.9041607238788,1435,1700.9041607238787
2024-01-01T10:16:42.356Z,280.8602029802961,1422,1702.860202980296
2024-01-01T10:16:45.359Z,289.0209739019418,1415,1704.0209739019417
2024-01-01T10:16:48.367Z,292.7739202320457,1412,1704.7739202320458
2024-01-01T10:16:51.372Z,293.3214677223783,1412,1705.3214677223782
2024-01-01T10:16:54.376Z,292.5472518583531,1413,1705.547251858353
2024-01-01T10:16:57.129Z,289.87198938734446,1416,1705.8719893873445
2024-01-01T10:17:00.383Z,288.6275718868086,1417,1705.6275718868087
2024-01-01T10:17:03.388Z,285.0296059553172,1421,1706.0296059553173
2024-01-01T10:17:06.391Z,274.25544620541575,1433,1707.2554462054159
2024-01-01T10:17:09.395Z,246.20635652885312,1464,1710.2063565288531
2024-01-01T10:17:12.406Z,213.9286846103168,1497,1710.9286846103169
2024-01-01T10:17:15.410Z,193.84560035087023,1515,1708.8456003508702
2024-01-01T10:17:18.415Z,200.31063947452162,1504,1704.3106394745216
2024-01-01T10:17:21.922Z,226.87693495827176,1474,1700.8769349582717
2024-01-01T10:17:24.925Z,240.1480268621273,1463,1703.1480268621274
2024-01-01T10:17:27.930Z,248.06296684036735,1456,1704.0629668403674
2024-01-01T10:17:30.933Z,253.48825085169275,1451,1704.4882508516928
2024-01-01T10:17:32.436Z,255.13389108773185,1450,1705.1338910877319
2024-01-01T10:17:36.441Z,254.51988479618066,1451,1705.5198847961806
2024-01-01T10:17:39.447Z,253.57620051928333,1452,1705.5762005192832
2024-01-01T10:17:42.454Z,251.73031490630356,1454,1705.7303149063036
2024-01-01T10:17:45.959Z,248.89869792609278,1457,1705.8986979260928
2024-01-01T10:17:48.718Z,247.63146861009633,1458,1705.6314686100964
2024-01-01T10:17:51.725Z,248.30068431083137,1457,1705.3006843108315
2024-01-01T10:17:54.731Z,249.25242353197314,1456,1705.2524235319731
2024-01-01T10:17:57.238Z,247.68307648048142,1458,1705.6830764804813
2024-01-01T10:18:00.252Z,242.3295000338988,1464,1706.3295000338987
2024-01-01T10:18:03.255Z,233.86150606056324,1473,1706.8615060605632
2024-01-01T10:18:06.274Z,216.39810503130005,1492,1708.3981050313
2024-01-01T10:18:09.281Z,161.75000921730657,1553,1714.7500092173066
2024-01-01T10:18:12.284Z,57.263437303631704,1666,1723.2634373036317
2024-01-01T10:18:15.287Z,-28.871411290608208,1749,1720.1285887093918
2024-01-01T10:18:18.291Z,-56.81215173038325,1767,1710.1878482696168
2024-01-01T10:18:21.296Z,-75.40838424831898,1784,1708.591615751681
2024-01-01T10:18:24.301Z,-52.49847902035896,1754,1701.501520979641
2024-01-01T10:18:27.305Z,-3.034462716710543,1700,1696.9655372832894
2024-01-01T10:18:30.311Z,60.55296977586449,1634,1694.5529697758645
2024-01-01T10:18:33.815Z,152.6781418739815,1537,1689.6781418739815
2024-01-01T10:18:36.319Z,213.09463148573886,1482,1695.0946314857388
